item_code,item_description,supplier_name,code
59004300,Stud 102 Ch 55 (Black) 4300                       ,RONDO,16010
59202865,102mm x 35mm CH Stud for 25mm Board-0.90BMT @ 2865,RONDO,16010
59202880,102mm x 35mm CH Stud for 25mm Board-0.90BMT 2880  ,RONDO,16010
59202885,102mm x 35mm CH Stud for 25mm Board-0.90BMT @ 2885,RONDO,16010
59202890,102mm x 35mm CH Stud for 25mm Board-0.90BMT @ 2890,RONDO,16010
59203700,102mm x 35mm 'CH'Stud for 25mm Brd 0.90bmt 3700   ,RONDO,16010
59203800,102mm x 35mm 'CH'Stud for 25mm Brd 0.90bmt 3800   ,RONDO,16010
59204300 ,Stud 102 Ch 90 ( White) 4300                      ,RONDO,16010
59205500,Stud 102 Ch 90 ( White) 5500                      ,RONDO,16010
59303000,102 DT Runner 1.15BMT                             ,RONDO,16010
59402865,102 x 26mm EStud for 25mm Board - 0.55BMT @ 2865mm,RONDO,16010
59402880,102 x 26mm EStud for 25mm Board - 0.55BMT 2880    ,RONDO,16010
59402885,102 x 26mm EStud for 25mm Board - 0.55BMT @ 2885  ,RONDO,16010
59402890,102 x 26mm EStud for 25mm Board - 0.55BMT @ 2890mm,RONDO,16010
59403000,102mm x 26mm 'E'Stud for 25mm Brd - 0.90Bmt 3000  ,RONDO,16010
59403600,Stud 102 E 55 (Black) 3600                        ,RONDO,16010
59404300,Stud 102 E 55 (Black) 4300                        ,RONDO,16010
59803000,Runner 102 J 80 57x25 (Red)                       ,RONDO,16010
59903000,Runner 102 Dt 80 75x50 (Red)                      ,RONDO,16010
60003600,Jamb 102 Js 80 75x50 (Yellow)                     ,RONDO,16010
66003000,Track 64mm X 1.15 Bmt 3000                        ,RONDO,16010
66102700,Stud 64mm X 1.15 Bmt 2700                         ,RONDO,16010
66103000,Stud 64mm X 1.15 Bmt 3000                         ,RONDO,16010
66103600,Stud 64mm X 1.15 Bmt 3600                         ,RONDO,16010
66104200 (SPEC),Stud 64mm X 1.15 Bmt 4200                         ,RONDO,16010
66104500 (SPEC),64mm x 1.15 Bmt Stud 4500                         ,RONDO,16010
66104800,64mm (w) x 36mm (h) Steel Stud 4800               ,RONDO,16010
66303000,Track D/H  64mmX50mmX1.15mm 3000                  ,RONDO,16010
67003000,Track 76mm X 1.15 Bmt 3000                        ,RONDO,16010
67102400,Stud 76mm X 1.15 Bmt 2400                         ,RONDO,16010
67102700,Stud 76mm X 1.15 Bmt 2700                         ,RONDO,16010
67103000,Stud 76mm X 1.15 Bmt 3000                         ,RONDO,16010
67103600,Stud 76mm X 1.15 Bmt 3600                         ,RONDO,16010
67104200 (SPEC),Stud 64mm X 1.15 Bmt 4200                         ,RONDO,16010
67104525,Stud 76mm X 1.15 Bmt 4525                         ,RONDO,16010
67104800,Stud 76mm X 1.15 Bmt 4800                         ,RONDO,16010
67106000,Stud 76mm X 1.15 Bmt 6000                         ,RONDO,16010
67303000,Track D/H 76mmx50mmx1.15 Bmt 3000                 ,RONDO,16010
68003000,Track 92mm X 1.15 Bmt 3000                        ,RONDO,16010
68102400,Stud 92mm x 1.15 Bmt 2400                         ,RONDO,16010
68102530,Stud 92mm X 1.15 Bmt 2530                         ,RONDO,16010
68102700,Stud 92mm X 1.15 Bmt 2700                         ,RONDO,16010
68102840,Stud 92mm x 1.15 BMT 2840                         ,RONDO,16010
68103000,Stud 92mm X 1.15 Bmt 3000                         ,RONDO,16010
68103090,Stud 92mm x 1.15 Bmt 3090                         ,RONDO,16010
68103200,Stud 92mm X 1.15 Bmt 300                          ,RONDO,16010
68103600,Stud 92mm X 1.15 Bmt 3600                         ,RONDO,16010
68104100,92mm x 1.15bmt Stud 4100                          ,RONDO,16010
68104200 (SPEC),Stud 92mm x 1.15 Bmt 4200                         ,RONDO,16010
68104300,Stud 92mm X 1.15 Bmt 4300                         ,RONDO,16010
68104400,Stud 92mm x 1.15 Bmt 4400                         ,RONDO,16010
68104500 (SPEC),Stud 92mm X 1.15 Bmt 4500                         ,RONDO,16010
68104800,Stud 92mm X 1.15 Bmt 4800                         ,RONDO,16010
68106000,Stud 92mm X 1.15 Bmt 6000                         ,RONDO,16010
68107200,Stud 92mm X 1.15 Bmt 7200                         ,RONDO,16010
68303000,Track D/H 92 X 50 1.15 Bmt 3000                   ,RONDO,16010
69003000,Track 150mm X 1.15 Bmt 3000                       ,RONDO,16010
69103000,Stud 150mm X 1.15 Bmt 3000                        ,RONDO,16010
69103600,Stud 150mm X 1.15 Bmt 3600                        ,RONDO,16010
69104200,Stud 150mm X 1.15 Bmt 4200                        ,RONDO,16010
69104800,Stud 150mm X 1.15 Bmt 4800                        ,RONDO,16010
69106000,Stud 150mm x 1.15 Bmt 6000                        ,RONDO,16010
69107200,Stud 150mm X 1.15 Bmt 7200                        ,RONDO,16010
700,Susp Clip Spr Adj Duo1                            ,RONDO,16030
701,Susp Clip Th/Adj. Duo1                            ,RONDO,16030
702,D.F.C. For Duo1 (150mm)                           ,RONDO,16030
703,Tile Hold Down Clip Duo1                          ,RONDO,16030
704,Part.Mounting Clip Duo1                           ,RONDO,16030
705,Stabalizer Clip Duo5                              ,RONDO,16030
706,Stabalizer Clip Duo6                              ,RONDO,16030
707,Interchange Clip Tcr-DUO 1                        ,RONDO,16030
708,B/Head Clip M/Tee X M/Tee                         ,RONDO,16030
709,Joiner Duo5 Wall Angle                            ,RONDO,16010
710,Duo5 Ext. Corner Joiner                           ,RONDO,16010
711,Duo5 Int Corner Joiner                            ,RONDO,16010
712000000050,Diff Clip 2 T Bar @ 50mmc                         ,RONDO,16030
713000000050,Diff Clip 3 T Bar @ 50mmc                         ,RONDO,16030
714000000050,Diff. Clip 4 Bar @ 50mmcts                        ,RONDO,16030
715000000050,Diff Clip 5 Bar @ 50mm Cts                        ,RONDO,16030
716,Duo6 Wall Angle Joiner                            ,RONDO,16010
717,B/Head Clip Main Tee /Fur                         ,RONDO,16030
719,Susp Clip With  2.5mm Wire hook 120mm Long        ,RONDO,16030
720,Susp. Clip  duo1  (No Minarb Nut)                 ,RONDO,16030
735,Top Hat Fixing Cleat 75 x 35 x 1.9Bmt             ,RONDO,16010
74301200,Yoke T Concealed suit DUO1 Main Tee               ,RONDO,16020
750,Top Hat Fixing Cleat 75 x 55 x 1.9Bmt             ,RONDO,16010
772,Paint Touch Up Tile White                         ,RONDO,67020
81003200,Speedpanel C-Channel 65mmx1.15BMT 3200            ,RONDO,16010
82003600,Speedpanel C-Channel 82mmx1.15BMT 3600            ,RONDO,16010
82004600,Speedpanel C Track 82mmx1.15Bmt 4600              ,RONDO,10060
82004800,Speedpanel C-Channel 82mmx1.15Bmt 4800            ,RONDO,10060
826,Nut M6 To Suit Pt. 122                            ,RONDO,16010
850,Seismic Sliding Clip – DUO1/DUO2 Tees to DUO5/DUO9,RONDO,16030
865,Seismic Joiner – 125/127/128 Top Cross Rail to 125,RONDO,16030
87203000,92mm (w) x 46mm (h) Seismic Deflection Head Track ,RONDO,16010
87303000,150mm (w) x 46mm (h) Seismic Deflection Head Track,RONDO,16010
888003500300,SNAP-LOCK Nogging®  to suit 300mm Centres 350     ,RONDO,16010
888004500400,SNAP-LOCK Nogging®  to suit 400mm Centres 450     ,RONDO,16010
888005000450,SNAP-LOCK Nogging®  to suit 450mm Centres 500     ,RONDO,16010
888006500600,Snap Lock Noggin Space Bar 600mm Centres          ,RONDO,16010
A12121665W,Angle 12x12x1.6 White                             ,AAH,16040
A1240065,Clip Assy. 124 W/- 65mm   Anchor                  ,RONDO,13030
A1240085,Clip Assy. 124 W/- 85mm  anchor                   ,RONDO,13030
A1240100,Clip Assy. 124 W/- 100mm Anchor                   ,RONDO,13030
A1240120,Clip Assy. 124 W/- 120mm  anchor                  ,RONDO,13030
A1240150,Clip Assy. 124 W/- 150mm Anchor                   ,RONDO,13030
A1240180,Clip Assy. 124 W/- 180mm Anchor                   ,RONDO,13030
A124C065,"125/127/128 TCR to Concrete/Masonary - 65mm 123, C",RONDO,16030
A124C085,"125/127/128 TCR to Concrete/Masonary - 85mm 123, C",RONDO,16030
A124C100,"125/127/128 TCR to Concrete/Masonary - 100mm 123, ",RONDO,16030
A124C120,"125/127/128 TCR to Concrete/Masonary 120mm 123, CT",RONDO,16030
A124C150,"125/127/128 TCR to Concrete/Masonary 150mm 123, CT",RONDO,16030
A124C180,"125/127/128 TCR to Concrete/Masonary 180mm 123, CT",RONDO,16030
A20201665W,Angle 20x20x1.6 White                             ,AAH,16040
A2390065,Clip Assy. 239 W/- 65mm  anchor                   ,RONDO,13030
A2390085,Anchor Clip Assembly 85mm                         ,RONDO,16030
A2390100,Anchor Clip Assembly 100mm                        ,RONDO,16030
A2390120,Anchor Clip Assembly 120mm                        ,RONDO,16030
A2390150,Anchor Clip Assembly 150mm                        ,RONDO,16030
A2390180,Anchor Clip Assembly 180mm                        ,RONDO,16030
A239C065,DFC - 129/308/309A Furring Channel to Concrete/Mas,RONDO,16030
A239C085,DFC - 129/308/309A Furring Channel to Concrete/Mas,RONDO,16030
A239C100,DFC - 129/308/309A F/C to Concrete/Masonry  85mm 1,RONDO,16030
A239C120,DFC - 129/308/309A F/C to Concrete/Mas - 120mm 123,RONDO,16030
A239C150,DFC - 129/308/309A F/C to Concrete/Mas - 150mm 123,RONDO,16030
A239C180,DFC - 129/308/309A F/C to Concrete/Mas - 180mm 123,RONDO,16030
ACBSCS08045,DSYM08455 Screw CSK SQDR T17 Chemshield Chipboard ,ALLFIX,13010
ACTS 0.2 UPPER FRAME,0.2 Upper Frames                                  ,ACTION SCAFF,70010
ACTS 0.4 UPPER FRAME,0.4 Upper Frames                                  ,ACTION SCAFF,70010
ACTS 0.8 UPPER FRAME,0.8 Upper Frames                                  ,ACTION SCAFF,70010
ACTS 1.2 UPPER FRAME,1.2 Upper Frames                                  ,ACTION SCAFF,70010
ACTS 1.6 UPPER FRAME,1.6 Upper Frames                                  ,ACTION SCAFF,70010
ACTS 1.9 TOWER,Tower DW x 1.9 x 2.4 TWL                          ,ACTION SCAFF,70010
ACTS 2.0 TOWER,Scaffold 1.35x2.4x2.0                             ,ACTION SCAFF,70010
ACTS 2.0 UPPER FRAME,2.0 Upper Frames                                  ,ACTION SCAFF,70010
ACTS 2.4 LADDER,2.4 Access Ladder                                 ,ACTION SCAFF,70010
ACTS 2.4 PLANKS,2.4 Mtr Planks                                    ,ACTION SCAFF,70010
ACTS 2.4 TOWER,Scaffold 1.35x2.4x2.4                             ,ACTION SCAFF,70010
ACTS 2.8 TOWER,Scaffold 1.35x2.4x2.8                             ,ACTION SCAFF,70010
ACTS 3.0 LADDER,3.0m Step Ladder                                  ,ACTION SCAFF,70010
ACTS 3.0 PLANKS,3.0 Mtr Plank                                     ,ACTION SCAFF,70010
ACTS 3.0 TOEBRD SIDE,TBS30 3.0 Toe Board Side                          ,ACTION SCAFF,70010
ACTS 3.0 TOWER,Scaffold DW3.0x3.0x2.0                            ,ACTION SCAFF,70010
ACTS 3.0 TOWER DW,DW Scaffold 3.0 x 2.0                             ,ACTION SCAFF,70010
ACTS 3.0 TWL,Tower 3.0x3.0x3.0                                 ,ACTION SCAFF,70010
ACTS 3.2 TOWER,Scaffold 1.35x2.4x3.2                             ,ACTION SCAFF,70010
ACTS 3.6 TOWER,Scaffold 1.35x2.4x3.6                             ,ACTION SCAFF,70010
ACTS 4.0 PLANKS,4.0 Mtr Plank                                     ,ACTION SCAFF,70010
ACTS 4.0 TOWER,Scaffold 1.35x2.4x4.0                             ,ACTION SCAFF,70010
ACTS 4.4 TOWER,Scaffold 1.35x2.4x4.4                             ,ACTION SCAFF,70010
ACTS 4.8 TOWER,Scaffold 1.35x2.4x4.8                             ,ACTION SCAFF,70010
ACTS 5.0 PLANKS,5.0 Mtr Plank                                     ,ACTION SCAFF,70010
ACTS 5.0 STEP,5.0mtr Step Ladder                                ,ACTION SCAFF,70010
ACTS 5.0 TOWER,Scaffold 1.35x2.4x5.0                             ,ACTION SCAFF,70010
ACTS 5.2 TOWER,Scaffold 1.35x2.4x5.2                             ,ACTION SCAFF,70010
ACTS 5.6 TOWER,Scaffold 1.35x2.4x5.6                             ,ACTION SCAFF,70010
ACTS 53DIES DELIVERY,53ft Diesel Scissor Delivery                      ,ACTION SCAFF,70050
ACTS 6.0 PLANKS,6.0 Mtr Plank                                     ,ACTION SCAFF,70010
ACTS 6.0 TOWER,Scaffold 1.35x2.4x6.0                             ,ACTION SCAFF,70010
ACTS 6.4 TOWER,Scaffold 1.35x2.4x6.4                             ,ACTION SCAFF,70010
ACTS 6.8 TOWER,Scaffold 1.35x2.4x6.8                             ,ACTION SCAFF,70010
ACTS 7.0 TOWER,Scaffold 1.35x2.4x7.0                             ,ACTION SCAFF,70010
ACTS 7.2 TOWER,Scaffold 1.35x2.4x7.2                             ,ACTION SCAFF,70010
ACTS 7.6 TOWER,Scaffold 1.35x2.4x7.6                             ,ACTION SCAFF,70010
ACTS 8.0 TOWER,Scaffold 1.35x2.4x8.0                             ,ACTION SCAFF,70010
ACTS 8.4 TOWER,Scaffold 1.35x2.4x8.4                             ,ACTION SCAFF,70010
ACTS 8.8 TOWER,Scaffold 1.35x2.4x8.8                             ,ACTION SCAFF,70010
ACTS 9.0 TOWER,Scaffold 1.35x2.4x9.0                             ,ACTION SCAFF,70010
ACTS 9.2 TOWER,Scaffold 1.35x2.4x9.2                             ,ACTION SCAFF,70010
ACTS ALLEY SCAFFOLD,To Provide Void Platform Stair                    ,ACTION SCAFF,70010
ACTS ALLROUND ALLEY,Allround Alley Scaffold                           ,ACTION SCAFF,70010
ACTS ALLROUND STEEL,Allround Steel Scaffold                           ,ACTION SCAFF,70010
ACTS CANTERLEVER,Canterlever                                       ,ACTION SCAFF,70010
ACTS COLLECTION,Collection                                        ,ACTION SCAFF,70050
ACTS DELIVERY,Delivery - Standard                               ,ACTION SCAFF,70050
ACTS ERECT SCAFFOLD ,Erect Scaffold Equipment                          ,ACTION SCAFF,70010
ACTS GAS BOTTLE,Gas Bottle for Forklift *$50.0                    ,ACTION SCAFF,70040
ACTS HATCH,3.0mtr Ladder Hatch Platform                      ,ACTION SCAFF,70010
ACTS LABOUR,Labour                                            ,ACTION SCAFF,70040
ACTS MISC,Misc                                              ,ACTION SCAFF,70040
ACTS PALLET JACK,Pallet Jack                                       ,ACTION SCAFF,70010
ACTS PLANK CLAMP,Plank Clamp                                       ,ACTION SCAFF,70010
ACTS REPAIR,Repair damage to Hire Equipment                   ,ACTION SCAFF,70060
ACTS REPLACE,Replace Missing Equipment                         ,ACTION SCAFF,70060
ACTS SAFETY,Safety Harness Equipment                          ,ACTION SCAFF,70040
ACTS SCAFF TO STAIR,Scaffolds to Stair Wells                          ,ACTION SCAFF,70010
ACTS WATER VACUUM,Water Vacuum                                      ,ACTION SCAFF,70040
ALL 10050013,-                                                 ,ALLFIX,67040
ALL 2608630040,Jigsaw Blade Wood T144D                           ,ALLFIX,67040
ALL 5D,Fibre Cement C/S Bit 8g screw                     ,ALLFIX,13010
ALL ABULLDOGBIT,Bulldog Security Drive Bit 50-60mm Long           ,ALLFIX,67040
ALL AC100E,Epoxy Cartridges                                  ,ALLFIX,67010
ALL ACBS08020G,8-90x20 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08022G,8-10x22 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08025G,8-10x25 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08028G,8-10x28 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08032G,8-10x32 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08035G,8-10x35 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08040G,8-10x40 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08045G,8-10x45 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08050G,8-10x50 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08057G,8-10x57 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08060G,8-15x60 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS08065G,8-10x65 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS0825CDZ,8-10x25 Chipboard CL2 ZP Screw (1000)             ,ALLFIX,13010
ALL ACBS0832CDZ,8-10x32 Chipboard CL2 ZP Screw (1000)             ,ALLFIX,13010
ALL ACBS0835CDZ,8-10x35 Chipboard CL2 ZP Screw (1000)             ,ALLFIX,13010
ALL ACBS10065G,10-8x65 NP SE CSK C3 Chipboard Gal                ,ALLFIX,13010
ALL ACBS10065Z,10-8x65 NP SE CSK C3 Chipboard (1000)             ,ALLFIX,13010
ALL ACBS10075G,10-8x75 NP SE CSK C3 Chipboard Gal (1000)         ,ALLFIX,13010
ALL ACBS10100G,10-8x100 NP SE CSK C3 Chipboard Gal (1000)        ,ALLFIX,13010
ALL ACBSG08020,8x20 Chipboard Screw C3 (1000)                    ,ALLFIX,13010
ALL ACBSG08025,Screw CSK Sel Emb HD NDL PT C3 Chipboard 8-8x25   ,ALLFIX,13010
ALL ACBSG08032,Screw CSK Self Emb HD NP C3 8-8x32                ,ALLFIX,13010
ALL ACBSG08035,Screw CSK Self Emb HD NDL PT C3 Chipboard 8-8x35  ,ALLFIX,13010
ALL ACBSG08040,Screw CSK Self Emb HD NP C3 Chipboard 8-8x40      ,ALLFIX,13010
ALL ACBSG08045,Screw CSK Self Emb HD NdlPt C3 Chipboard 8-8x45   ,ALLFIX,13010
ALL ACBSG10065,Screw CSK Self Emb HD NP C3 Chipboard 10-8x65     ,ALLFIX,13030
ALL ACBSG10100,Screw CSK Self Emb HD NDL PT C3 10-8x100          ,ALLFIX,13010
ALL ACBSZ08020,8-9x20 NP SE CSK C2 Chipboard Z/Y (1000)          ,ALLFIX,13010
ALL ACBSZ08022,8-10x22 NP SE CSK C2 Chipboard Z/Y (1000)         ,ALLFIX,13010
ALL ACBSZ08025,8-10x25 NP SE CSK C2 Chipboard Z/Y (1000)         ,ALLFIX,13010
ALL ACBSZ08028,8-10x28 NP SE CSK C2 Chipboard Z/Y (1000)         ,ALLFIX,13010
